Upper Lat,Upper Lon,Lower Lat,Lower Lon,Energy stoage MWh per ha,GWh,h
-35.635,147.9956,-35.6014,147.9389,29,5,6
-37.4211,145.8206,-37.4664,145.7356,65,5,6
-37.7939,145.8189,-37.7878,145.7606,67,5,6
-37.8167,145.9211,-37.8422,145.9794,59,5,6
-37.3967,145.8117,-37.4322,145.7097,57,5,6
-37.5511,145.5483,-37.5997,145.4892,67,5,6
-37.3897,145.5836,-37.3647,145.5378,32,5,6
-37.5569,145.5578,-37.6428,145.5361,69,5,6
-37.1058,145.5628,-37.1336,145.5861,22,5,6
-37.3992,145.9022,-37.3844,146.0217,74,5,6
-37.7739,145.9914,-37.8103,145.9867,60,5,6
-37.9083,145.8386,-37.9397,145.8683,49,5,6
-37.8261,145.8492,-37.8658,145.8439,54,5,6
-37.5383,145.7597,-37.5397,145.6928,46,5,6
-37.4103,145.8147,-37.4028,145.7172,96,5,6
-37.8414,145.8528,-37.8831,145.8839,26,5,6
-37.8031,145.8492,-37.7489,145.8339,69,5,6
-37.4431,145.8283,-37.5056,145.79,113,5,6
-37.3956,145.9311,-37.3839,146.0417,78,5,6
-37.4367,145.6192,-37.4756,145.6772,47,5,6
-37.3806,145.8869,-37.2847,145.8031,50,5,6
-37.4606,145.9008,-37.5264,145.9764,56,5,6
-37.5528,145.5428,-37.5772,145.4814,68,5,6
-37.8325,145.8931,-37.8769,145.8983,75,5,6
-37.1092,145.1628,-37.0917,145.1339,30,5,6
-37.3933,145.8142,-37.3303,145.7492,96,5,6
-37.4203,145.8006,-37.4189,145.7292,119,5,6
-37.3389,145.6044,-37.3619,145.5608,54,5,6
-37.3828,145.8111,-37.3267,145.7589,106,5,6
-37.8919,145.6914,-37.8592,145.7244,49,5,6
-37.9061,145.8306,-37.9936,145.7778,51,5,6
-37.6175,145.7347,-37.5664,145.6589,62,5,6
-37.4189,145.8461,-37.4464,145.7186,75,5,6
-37.0772,145.5578,-37.0647,145.6133,27,5,6
-37.5711,145.5511,-37.6586,145.4664,66,5,6
-37.1039,145.1667,-37.0739,145.1911,33,5,6
-37.3889,145.9078,-37.3997,146.02,119,5,6
-37.8247,145.8197,-37.8664,145.7764,53,5,6
-37.4011,145.8242,-37.3339,145.7756,116,5,6
-37.3603,145.6006,-37.3542,145.5194,46,5,6
-37.5094,145.8736,-37.5225,145.9497,83,5,6
-37.5619,145.7675,-37.5261,145.6836,60,5,6
-37.8119,145.855,-37.7339,145.8178,54,5,6
-37.4072,145.8475,-37.3514,145.7069,43,5,6
-37.1097,145.4081,-37.1478,145.3844,29,5,6
-37.9033,145.8039,-37.8822,145.8306,40,5,6
-37.8039,145.8217,-37.7514,145.7356,62,5,6
-37.4211,145.8656,-37.4489,145.7269,76,5,6
-37.4419,145.5386,-37.3839,145.4656,51,5,6
-37.5469,145.7953,-37.5147,145.7319,40,5,6
-37.8158,145.9119,-37.8617,146.0028,40,5,6
-37.4531,145.8908,-37.49,145.9836,68,5,6
-37.4092,145.1431,-37.4833,145.1311,39,5,6
-37.5028,145.3094,-37.5386,145.2728,48,5,6
-37.8019,145.9072,-37.8303,145.9797,45,5,6
-37.3828,145.6167,-37.3522,145.6814,54,5,6
-15.8469,128.1508,-15.8269,128.1972,15,5,6
-16.2822,127.8539,-16.2222,127.8164,22,5,6
-16.6094,127.9061,-16.5833,127.9403,13,5,6
-41.8494,145.4725,-41.8086,145.4531,102,5,6
-41.4608,145.4469,-41.4897,145.3747,27,5,6
-41.1697,145.5442,-41.1042,145.5981,29,5,6
-41.23,145.5964,-41.2197,145.5308,30,5,6
-41.3369,145.9442,-41.3258,145.9975,40,5,6
-37.3758,147.5214,-37.3958,147.4458,119,5,6
-37.1761,147.9031,-37.1883,147.8494,128,5,6
-37.2408,147.3817,-37.2425,147.3403,100,5,6
-37.1861,147.9403,-37.1767,147.8158,70,5,6
-37.1444,147.9981,-37.2033,148.1056,73,5,6
-37.2044,147.1933,-37.215,147.2439,119,5,6
-37.2172,147.9258,-37.2619,147.8428,90,5,6
-37.1342,147.9025,-37.1761,147.8492,106,5,6
-37.495,147.0208,-37.5647,147.0739,121,5,6
-37.3483,147.4933,-37.4011,147.4167,81,5,6
-37.2711,147.9706,-37.3139,147.9939,90,5,6
-37.3069,147.4642,-37.3169,147.4,58,5,6
-37.2347,147.9189,-37.2786,147.8544,96,5,6
-37.2369,147.9353,-37.3039,147.8628,90,5,6
-37.1422,147.9842,-37.1831,148.1111,66,5,6
-37.1911,147.92,-37.1764,147.8331,106,5,6
-37.2519,147.1189,-37.2631,147.0464,119,5,6
-37.2467,147.1992,-37.2661,147.1447,116,5,6
-37.1222,147.9186,-37.1289,147.8378,108,5,6
-37.4783,147.0075,-37.5831,147.0947,69,5,6
-37.2756,147.9628,-37.3408,148.0017,94,5,6
-37.3786,147.5283,-37.4458,147.5756,116,5,6
-37.2547,147.4028,-37.3422,147.3786,87,5,6
-37.3944,147.5633,-37.4619,147.5836,70,5,6
-37.2997,147.525,-37.25,147.6153,94,5,6
-37.39,147.1694,-37.4447,147.1433,125,5,6
-37.2008,147.9478,-37.1739,147.7856,59,5,6
-37.1017,147.7106,-37.1503,147.7808,76,5,6
-37.2219,147.8689,-37.3097,147.8486,60,5,6
-37.3828,147.1747,-37.3733,147.1164,138,5,6
-37.2975,147.4858,-37.3,147.4228,87,5,6
-37.0514,147.2883,-37.0306,147.3747,54,5,6
-37.3531,147.5283,-37.3867,147.4125,83,5,6
-37.1239,147.9106,-37.0894,147.8306,106,5,6
-37.3636,147.5372,-37.435,147.5608,90,5,6
-37.3083,147.53,-37.2758,147.6247,125,5,6
-37.0603,147.9283,-37.0467,147.8903,119,5,6
-37.1106,147.9208,-37.1167,147.8233,92,5,6
-37.1806,147.9144,-37.1622,147.8328,94,5,6
-37.0817,147.3411,-37.0611,147.4167,40,5,6
-37.3608,147.7172,-37.3411,147.7625,43,5,6
-37.0681,147.9225,-37.0822,147.8025,79,5,6
-37.14,147.1028,-37.2464,147.0581,108,5,6
-37.2606,147.3947,-37.3431,147.3025,75,5,6
-37.1403,147.9947,-37.2133,148.1242,90,5,6
-37.2356,147.2056,-37.2606,147.1361,100,5,6
-37.3753,147.7097,-37.3708,147.7778,47,5,6
-37.2575,147.1836,-37.3008,147.1169,131,5,6
-37.0908,147.9517,-37.0842,147.8989,87,5,6
-37.1375,147.1694,-37.1989,147.1178,84,5,6
-37.3347,147.4997,-37.3939,147.4189,71,5,6
-37.3244,147.4867,-37.3842,147.3961,64,5,6
-37.2111,147.9353,-37.2511,147.8394,104,5,6
-37.0228,147.9694,-37.02,147.8714,116,5,6
-37.0947,147.5161,-37.1072,147.5789,40,5,6
-37.1989,147.9114,-37.2297,147.8431,151,5,6
-37.3217,147.1919,-37.3875,147.2747,84,5,6
-37.3425,147.5239,-37.4358,147.4017,67,5,6
-37.2556,147.38,-37.3219,147.2975,83,5,6
-37.1081,147.9622,-37.1056,147.8069,67,5,6
-37.2036,147.4592,-37.2128,147.5081,61,5,6
-37.3661,147.5486,-37.4528,147.56,98,5,6
-37.22,147.2125,-37.2803,147.2572,138,5,6
-37.1264,147.9136,-37.1347,147.8211,111,5,6
-37.2656,147.5283,-37.2469,147.6261,111,5,6
-37.2567,147.9567,-37.2922,147.8489,96,5,6
-37.1408,147.1561,-37.2225,147.1258,96,5,6
-37.1372,147.9222,-37.1358,147.8272,100,5,6
-37.3081,147.5225,-37.3606,147.4331,125,5,6
-37.4622,147.0228,-37.5594,147.0658,113,5,6
-37.2983,147.5039,-37.3478,147.4056,119,5,6
-21.9042,149.2675,-21.9,149.3111,26,5,6
-21.9853,149.365,-21.9781,149.4194,24,5,6
-21.6994,149.0542,-21.7244,149.0075,37,5,6
-21.8847,149.2522,-21.9103,149.3294,35,5,6
-24.89,148.2036,-24.8319,148.2178,49,5,6
-24.6575,148.0833,-24.6969,148.1086,27,5,6
-24.9225,148.0964,-24.8658,148.1631,74,5,6
-24.6475,148.2142,-24.6589,148.2567,23,5,6
-24.9,148.2069,-24.9356,148.2786,52,5,6
-24.55,151.2136,-24.4833,151.2311,30,5,6
-24.4072,151.4258,-24.4153,151.4703,47,5,6
-24.5878,151.1697,-24.5264,151.1792,25,5,6
-24.4658,151.1364,-24.4214,151.1081,44,5,6
-24.4706,151.0889,-24.3997,151.1264,21,5,6
-35.0367,150.0844,-35.0397,150.0706,42,5,6
-32.8778,149.1672,-32.875,149.2211,35,5,6
-32.9828,149.5653,-33.0497,149.5242,32,5,6
-32.7317,149.3775,-32.7161,149.4181,27,5,6
-32.9947,149.415,-33.0781,149.3981,34,5,6
-32.7736,149.4511,-32.7392,149.4419,17,5,6
-32.9733,149.3539,-32.9436,149.3547,26,5,6
-32.7714,149.4047,-32.7422,149.4081,23,5,6
-32.6672,149.3308,-32.6525,149.3436,30,5,6
-32.9903,149.9178,-33.0047,149.9717,51,5,6
-31.3442,152.2439,-31.3647,152.2364,65,5,6
-31.6111,152.2925,-31.5761,152.3472,25,5,6
-31.5967,152.4244,-31.5461,152.39,38,5,6
-31.3283,152.0044,-31.4103,151.9917,83,5,6
-31.5811,152.4514,-31.515,152.4458,42,5,6
-31.6419,152.4569,-31.6822,152.4497,79,5,6
-31.4483,152.2422,-31.4406,152.2881,46,5,6
-31.6294,152.4322,-31.7044,152.4542,43,5,6
-31.6253,152.4608,-31.7061,152.4708,44,5,6
-31.6275,152.2292,-31.6939,152.2817,43,5,6
-31.2619,152.1178,-31.3125,152.2208,72,5,6
-31.6153,152.3022,-31.6672,152.3067,39,5,6
-31.5975,152.305,-31.5961,152.3267,59,5,6
-31.4578,152.0394,-31.5056,152.0403,46,5,6
-31.6294,152.3831,-31.5981,152.3442,64,5,6
-31.5803,152.5078,-31.5231,152.5419,40,5,6
-31.5972,152.5078,-31.5325,152.5206,36,5,6
-31.6281,152.4536,-31.7217,152.4733,39,5,6
-31.4594,152.2447,-31.4125,152.3047,28,5,6
-31.5989,152.4411,-31.5267,152.3875,39,5,6
-31.5864,152.2592,-31.5531,152.3369,32,5,6
-31.4931,152.0683,-31.5317,152.0606,39,5,6
-31.2536,152.1153,-31.3414,152.2108,67,5,6
-31.0414,152.0006,-31.0797,151.9861,79,5,6
-31.6217,152.4431,-31.7256,152.4531,39,5,6
-31.5708,152.3078,-31.5311,152.3442,56,5,6
-31.5719,152.4586,-31.5339,152.4544,58,5,6
-31.6047,152.2753,-31.6611,152.2953,37,5,6
-31.8578,152.0006,-31.8422,152.0356,34,5,6
-31.6281,152.5033,-31.6542,152.5928,39,5,6
-31.34,152.3886,-31.3536,152.3331,39,5,6
-31.6417,152.4364,-31.7364,152.4614,50,5,6
-17.1392,128.4242,-17.1133,128.4278,19,5,6
-17.0919,128.7906,-17.0456,128.7989,35,5,6
-32.7217,150.2253,-32.5956,150.2717,58,5,6
-23.6019,131.9822,-23.5561,131.9964,31,5,6
-23.6239,131.6158,-23.6814,131.6017,11,5,6
-30.3997,152.7267,-30.4381,152.7672,80,5,6
-30.9706,152.2683,-30.9464,152.3219,81,5,6
-30.8383,152.2303,-30.7725,152.31,51,5,6
-30.3944,152.7139,-30.4453,152.7517,89,5,6
-30.6308,152.1581,-30.7203,152.1931,54,5,6
-30.1964,152.9292,-30.1639,152.9889,47,5,6
-30.3172,152.7697,-30.3856,152.8514,59,5,6
-30.0881,152.0414,-30.0636,152.1042,31,5,6
-30.0531,152.1783,-30.0014,152.1444,54,5,6
-30.3497,152.2422,-30.3025,152.2881,58,5,6
-30.5686,152.3128,-30.6594,152.4067,64,5,6
-30.3792,152.6967,-30.4361,152.74,64,5,6
-30.3489,152.3353,-30.3089,152.3069,92,5,6
-30.2356,152.9006,-30.2697,152.9628,49,5,6
-30.3144,152.8886,-30.4025,152.9178,48,5,6
-30.8428,152.2244,-30.7664,152.2828,87,5,6
-30.1156,152.08,-30.0456,152.1089,46,5,6
-30.1211,152.3875,-30.0986,152.4661,43,5,6
-30.3103,152.7911,-30.3522,152.8911,98,5,6
-30.94,152.2958,-30.9178,152.3456,111,5,6
-30.3681,152.7208,-30.4125,152.7975,60,5,6
-30.3678,152.5511,-30.3386,152.6117,32,5,6
-30.3925,152.7325,-30.4278,152.7953,87,5,6
-30.8575,152.2003,-30.7769,152.2753,84,5,6
-30.0086,152.0344,-30.0192,152.1347,29,5,6
-30.1811,152.9047,-30.1575,152.9992,42,5,6
-30.6417,152.1431,-30.7142,152.2506,63,5,6
-30.0711,152.0608,-30.0228,152.1356,50,5,6
-30.8428,152.1944,-30.7558,152.2419,96,5,6
-30.8231,152.2244,-30.7569,152.2908,102,5,6
-30.3381,152.5539,-30.3128,152.6144,42,5,6
-30.3256,152.9128,-30.3964,152.9278,69,5,6
-30.7558,151.7728,-30.7825,151.7922,62,5,6
-30.9864,151.9364,-30.9239,151.9894,75,5,6
-30.7061,151.8681,-30.7425,151.9292,108,5,6
-30.8622,151.8544,-30.9156,151.9367,52,5,6
-30.5756,151.8778,-30.5842,151.8969,60,5,6
-30.7522,151.7839,-30.7806,151.7781,62,5,6
-30.7119,151.8456,-30.7347,151.9194,62,5,6
-30.5686,151.9381,-30.5864,151.9225,51,5,6
-30.8969,151.8228,-30.9261,151.9322,83,5,6
-30.7008,151.8492,-30.7008,151.8956,138,5,6
-30.9589,151.1722,-31.0067,151.1939,60,5,6
-30.54,151.8906,-30.5708,151.8917,38,5,6
-30.9189,151.0097,-30.9647,150.9833,50,5,6
-30.9764,151.8217,-30.9581,151.9108,87,5,6
-30.5978,151.9722,-30.5983,152.0006,90,5,6
-29.125,151.9267,-29.1831,151.8753,41,5,6
-29.1175,151.9158,-29.1533,151.8361,34,5,6
-29.1036,151.6403,-29.0478,151.6339,17,5,6
-29.1619,151.9375,-29.2164,151.9206,54,5,6
-29.2564,151.7567,-29.1939,151.7542,32,5,6
-29.0175,151.7225,-29.0547,151.7006,11,5,6
-29.6883,151.9781,-29.7308,151.9981,35,5,6
-24.1833,150.8036,-24.1458,150.8506,21,5,6
-24.2703,150.8964,-24.2114,150.8983,37,5,6
-23.8036,150.58,-23.7969,150.6333,27,5,6
-23.7942,150.5689,-23.7731,150.6481,25,5,6
-43.2689,146.8972,-43.2942,146.9214,14,5,6
-43.2258,146.8731,-43.1967,146.9319,52,5,6
-43.0636,146.9208,-43.0172,147.02,34,5,6
-36.2606,147.4672,-36.2811,147.3925,53,5,6
-36.7961,147.9936,-36.7733,147.8933,50,5,6
-36.4808,147.6622,-36.4964,147.6308,94,5,6
-36.3208,147.5231,-36.3556,147.4433,39,5,6
-36.5125,147.9644,-36.4381,148.0725,52,5,6
-36.8264,147.9561,-36.7867,147.8856,54,5,6
-36.3186,147.3331,-36.3344,147.3036,42,5,6
-36.5283,147.9864,-36.5525,148.0567,111,5,6
-36.4464,147.9872,-36.3906,148.0364,71,5,6
-36.3217,147.5347,-36.3358,147.4322,59,5,6
-36.2697,147.5142,-36.2831,147.4458,71,5,6
-36.2281,147.4594,-36.1925,147.3839,39,5,6
-36.7989,147.9831,-36.8014,147.8664,39,5,6
-36.4994,147.9294,-36.4914,147.8308,72,5,6
-36.1072,147.6031,-36.0531,147.5633,58,5,6
-36.8661,147.1564,-36.8494,147.0792,45,5,6
-36.4067,147.6483,-36.3872,147.5678,64,5,6
-36.4522,147.7067,-36.3689,147.8044,94,5,6
-36.9828,147.9272,-37.0072,147.8786,73,5,6
-36.2842,147.4944,-36.3156,147.4064,49,5,6
-16.335,145.0464,-16.3675,145.0833,42,5,6
-16.5567,145.3992,-16.5158,145.4108,29,5,6
-16.145,145.0025,-16.0761,145.0283,83,5,6
-16.3522,145.0558,-16.3942,145.0661,41,5,6
-16.1286,145.0081,-16.0731,145.0497,62,5,6
-16.5619,145.3731,-16.4947,145.3728,29,5,6
-16.9208,145.2575,-16.8692,145.2886,28,5,6
-17.1272,144.89,-17.1472,144.8578,27,5,6
-17.2289,144.8869,-17.235,144.9172,17,5,6
-17.1203,144.8556,-17.1878,144.8147,30,5,6
-37.2172,149.1753,-37.2683,149.1514,56,5,6
-37.3267,149.0142,-37.3664,149.0183,64,5,6
-37.2178,149.0408,-37.2753,149.1231,64,5,6
-37.4411,149.1069,-37.4792,149.1325,33,5,6
-37.3072,149.0294,-37.3536,149.0306,75,5,6
-37.3067,149.0072,-37.3831,149.0144,87,5,6
-37.3011,149.0017,-37.3494,149.0225,119,5,6
-37.2194,149.1628,-37.2994,149.1433,40,5,6
-37.2325,149.0447,-37.2475,149.1186,61,5,6
-37.1761,149.2433,-37.2119,149.3064,38,5,6
-37.4417,149.1156,-37.4778,149.17,35,5,6
-23.5964,132.0006,-23.5811,132.0136,45,5,6
-18.9425,146.1089,-18.8819,146.1769,37,5,6
-18.9308,146.1211,-18.8844,146.1867,59,5,6
-18.9392,146.1189,-18.8889,146.1933,58,5,6
-18.9264,146.0594,-18.8478,146.1444,40,5,6
-18.9133,146.0003,-18.8425,146.0294,42,5,6
-18.9103,146.0078,-18.8317,146.0508,43,5,6
-18.9511,146.1161,-18.8667,146.1642,71,5,6
-18.9208,146.0542,-18.8197,146.0864,37,5,6
-18.9475,146.0947,-18.8706,146.1961,31,5,6
-18.9306,146.0042,-18.8258,145.9978,38,5,6
-18.8697,145.9864,-18.8425,146.0294,62,5,6
-18.8628,145.9283,-18.7847,145.9594,30,5,6
-18.8978,145.9825,-18.8361,146.0081,38,5,6
-18.8497,145.9364,-18.7956,145.9603,46,5,6
-18.8847,145.9994,-18.8317,146.0508,40,5,6
-18.8683,145.9722,-18.8325,145.9769,74,5,6
-18.835,145.9086,-18.8206,145.9333,48,5,6
-18.8156,145.8944,-18.7464,145.945,28,5,6
-18.8406,145.9581,-18.8225,145.9717,92,5,6
-18.8147,145.8819,-18.735,145.94,24,5,6
-18.8417,145.8894,-18.8328,145.9328,50,5,6
-18.8389,145.9489,-18.8014,145.9775,73,5,6
-18.8622,145.995,-18.8228,146.0669,50,5,6
-18.7903,145.8728,-18.7119,145.9342,27,5,6
-37.5569,148.7067,-37.6114,148.6747,58,5,6
-37.2472,148.0731,-37.2717,148.0583,58,5,6
-37.3292,148.8564,-37.3939,148.885,86,5,6
-37.3392,148.6333,-37.3833,148.6742,25,5,6
-37.3436,148.85,-37.4086,148.8772,111,5,6
-37.3297,148.1042,-37.3606,148.1572,55,5,6
-37.2639,148.0861,-37.3069,148.0575,38,5,6
-37.1269,148.0531,-37.1572,148.1272,142,5,6
-37.0978,148.0606,-37.1342,148.1397,104,5,6
-37.1678,148.0008,-37.2569,148.0308,79,5,6
-37.1722,148.0489,-37.2194,148.1347,89,5,6
-37.3258,148.8658,-37.4053,148.8903,104,5,6
-37.2808,148.1111,-37.3139,148.1756,61,5,6
-37.3286,148.6428,-37.3864,148.6667,60,5,6
-37.2597,148.9264,-37.3664,149.0183,71,5,6
-37.2703,148.9233,-37.3831,149.0144,86,5,6
-36.7678,145.8869,-36.7517,145.9389,34,5,6
-36.8481,145.6553,-36.8133,145.6242,23,5,6
-36.7403,145.8944,-36.6956,145.8789,22,5,6
-36.9025,145.9547,-36.8547,146.0092,9,5,6
-27.1164,152.7636,-27.1575,152.7728,36,5,6
-27.1172,152.8006,-27.1228,152.8544,25,5,6
-27.8614,152.3044,-27.8372,152.3347,84,5,6
-27.9375,152.2617,-27.8947,152.2525,58,5,6
-27.0606,152.7778,-27.0208,152.7656,27,5,6
-27.3531,152.1714,-27.3617,152.2378,43,5,6
-27.0558,152.7583,-27.0092,152.7147,22,5,6
-27.3742,152.1525,-27.3608,152.2264,55,5,6
-27.3306,152.0786,-27.2875,152.1214,14,5,6
-22.4867,116.69,-22.4617,116.6644,21,5,6
-35.6289,148.2119,-35.5875,148.2547,90,5,6
-35.7214,148.0886,-35.7131,148.0456,67,5,6
-35.6314,148.2231,-35.5978,148.2589,86,5,6
-35.7947,148.1325,-35.8378,148.0506,24,5,6
-35.8547,148.2586,-35.8914,148.1817,41,5,6
-35.3558,148.5175,-35.3425,148.3856,60,5,6
-35.8231,148.1469,-35.8964,148.1306,37,5,6
-35.7092,148.11,-35.7342,148.0311,51,5,6
-35.2781,148.4022,-35.3311,148.3394,46,5,6
-35.6439,148.1525,-35.6856,148.0544,50,5,6
-35.1456,148.5981,-35.1092,148.6808,33,5,6
-35.7567,148.1658,-35.7853,148.1011,39,5,6
-35.6458,148.2189,-35.605,148.2778,84,5,6
-35.8736,148.2703,-35.905,148.1642,39,5,6
-35.5761,148.1633,-35.5283,148.1847,42,5,6
-35.7897,148.1561,-35.8125,148.0725,31,5,6
-35.6631,148.1792,-35.5836,148.2486,74,5,6
-35.0714,148.5428,-35.045,148.5994,29,5,6
-35.6344,148.0017,-35.6014,147.9389,32,5,6
-35.2269,148.4292,-35.2656,148.3197,42,5,6
-35.3136,148.6194,-35.2453,148.7169,96,5,6
-35.7156,148.1353,-35.7953,148.0925,52,5,6
-28.9061,151.6836,-28.9517,151.6286,64,5,6
-34.3169,149.9981,-34.2967,150.0331,73,5,6
-34.1636,149.5739,-34.1289,149.62,20,5,6
-34.3272,149.9961,-34.3569,150.0333,71,5,6
-34.4003,149.9556,-34.3772,150.0189,54,5,6
-28.1561,153.1919,-28.1381,153.1542,46,5,6
-28.0925,153.1872,-28.0725,153.1628,38,5,6
-28.0628,153.1347,-28.0369,153.1433,44,5,6
-28.6286,153.0722,-28.6092,153.1075,45,5,6
-28.0928,153.1919,-28.0447,153.1878,33,5,6
-28.1992,153.2672,-28.2042,153.3344,64,5,6
-28.1275,153.1867,-28.1036,153.1447,32,5,6
-28.1031,153.2075,-28.0494,153.2825,6,5,6
-33.6883,150.0483,-33.6864,150.1175,54,5,6
-33.6819,150.0472,-33.6525,150.0906,54,5,6
-33.3225,150.1583,-33.2881,150.125,37,5,6
-33.7,150.0214,-33.6769,150.1381,39,5,6
-33.7061,150.0836,-33.7056,150.1564,60,5,6
-33.7439,150.0644,-33.7386,150.1853,100,5,6
-33.7086,150.0319,-33.71,150.14,57,5,6
-31.8617,151.5461,-31.8842,151.6428,64,5,6
-31.4119,151.2492,-31.3808,151.1939,62,5,6
-31.5708,151.7569,-31.6511,151.7319,53,5,6
-31.4975,151.7561,-31.485,151.8017,46,5,6
-31.6906,151.2561,-31.7425,151.2525,74,5,6
-31.8675,151.4267,-31.8364,151.3217,79,5,6
-31.3861,151.2517,-31.3211,151.2531,49,5,6
-31.5056,151.2158,-31.5422,151.3136,66,5,6
-31.5292,151.6578,-31.6117,151.6844,51,5,6
-31.8078,151.4506,-31.7956,151.3919,58,5,6
-31.8739,151.3992,-31.8444,151.3036,54,5,6
-31.8408,151.5656,-31.7889,151.6169,61,5,6
-31.6717,151.2469,-31.6931,151.2094,53,5,6
-31.4239,151.2686,-31.3956,151.1994,51,5,6
-31.9228,151.3842,-31.9583,151.3244,102,5,6
-31.6308,151.1492,-31.6906,151.1275,128,5,6
-31.8381,151.5483,-31.7858,151.575,64,5,6
-31.4017,151.2622,-31.3297,151.2533,78,5,6
-31.4061,151.4278,-31.3922,151.3569,49,5,6
-31.8717,151.4108,-31.8878,151.3336,80,5,6
-31.5222,151.2228,-31.5369,151.3006,89,5,6
-31.36,151.685,-31.4131,151.7503,60,5,6
-31.4911,151.4156,-31.5556,151.4019,96,5,6
-31.5164,151.7661,-31.5044,151.8172,49,5,6
-31.5997,151.7956,-31.6886,151.7719,34,5,6
-31.4636,151.2033,-31.4028,151.1381,67,5,6
-31.8581,151.6006,-31.9242,151.6664,79,5,6
-31.5428,151.7417,-31.6183,151.7014,35,5,6
-31.01,151.9042,-30.9358,151.9258,73,5,6
-31.5567,151.1664,-31.5711,151.1197,64,5,6
-31.3236,151.6703,-31.3906,151.6419,36,5,6
-31.8586,151.7642,-31.8247,151.7606,53,5,6
-31.4483,151.2708,-31.4203,151.315,71,5,6
-31.5856,151.3697,-31.5611,151.3469,45,5,6
-31.8278,151.4783,-31.7839,151.55,70,5,6
-31.325,151.9892,-31.4244,151.9969,81,5,6
-31.5303,151.7758,-31.5239,151.8369,59,5,6
-31.7628,151.4311,-31.6931,151.4522,74,5,6
-31.7389,151.9175,-31.7867,151.9086,36,5,6
-31.8581,151.4406,-31.8453,151.3636,83,5,6
-31.6347,151.1519,-31.6614,151.1083,142,5,6
-31.3336,151.6719,-31.4053,151.7411,67,5,6
-31.8125,151.7383,-31.7992,151.7711,58,5,6
-31.7044,151.2606,-31.7556,151.2736,69,5,6
-31.5272,151.2231,-31.5753,151.2597,79,5,6
-31.8639,151.9431,-31.8225,151.9925,35,5,6
-31.8219,151.4922,-31.7881,151.5892,75,5,6
-31.6983,151.2622,-31.7211,151.2286,72,5,6
-31.0217,151.9061,-30.9167,151.9425,86,5,6
-31.4017,151.2486,-31.3608,151.1872,67,5,6
-31.8658,151.3964,-31.8806,151.3131,87,5,6
-31.0358,151.8536,-30.9244,151.9228,94,5,6
-31.1822,151.9239,-31.1681,151.9664,58,5,6
-31.8681,151.4339,-31.8378,151.3406,86,5,6
-31.4497,151.2811,-31.4078,151.3356,60,5,6
-31.4347,151.7211,-31.4486,151.7783,59,5,6
-31.3658,151.4281,-31.3775,151.3628,42,5,6
-31.2967,151.2828,-31.3072,151.23,30,5,6
-31.6811,151.2761,-31.64,151.3503,83,5,6
-31.6781,151.5758,-31.6714,151.5408,48,5,6
-31.41,151.4439,-31.4044,151.3589,42,5,6
-31.8517,151.4028,-31.8394,151.3503,89,5,6
-31.5858,151.4911,-31.6553,151.5153,71,5,6
-31.7542,151.4517,-31.6808,151.4706,71,5,6
-31.8169,151.1511,-31.7964,151.0747,57,5,6
-31.4047,151.2736,-31.3533,151.2836,78,5,6
-31.4714,151.2831,-31.5139,151.3036,73,5,6
-31.6247,151.7706,-31.7056,151.7836,47,5,6
-31.5647,151.7819,-31.5758,151.8814,75,5,6
-31.4603,151.2297,-31.4158,151.1319,64,5,6
-31.3997,151.4119,-31.3447,151.2928,63,5,6
-31.8364,151.5717,-31.8192,151.6594,84,5,6
-31.8453,151.0181,-31.8639,151.0656,24,5,6
-31.4064,151.2597,-31.3736,151.2069,100,5,6
-31.1925,151.385,-31.2161,151.3292,38,5,6
-31.3619,151.7767,-31.4692,151.7942,63,5,6
-31.8547,151.4869,-31.7747,151.5364,74,5,6
-31.3044,151.9867,-31.4436,151.9997,76,5,6
-31.8083,151.5133,-31.7481,151.6006,80,5,6
-31.4833,151.2117,-31.5044,151.1397,41,5,6
-31.1153,151.4,-31.0889,151.2975,42,5,6
-31.3375,151.9144,-31.4358,151.9856,100,5,6
-31.0328,151.9197,-30.9272,151.9689,70,5,6
-31.5461,151.6986,-31.6075,151.695,89,5,6
-31.7758,151.4483,-31.6864,151.4603,78,5,6
-31.8678,151.7706,-31.8603,151.8772,43,5,6
-31.0108,151.8336,-30.9581,151.9108,44,5,6
-31.68,151.2631,-31.6378,151.3239,90,5,6
-31.77,151.4597,-31.6714,151.4858,73,5,6
-31.3922,151.25,-31.3483,151.1789,65,5,6
-31.8753,151.3653,-31.8669,151.285,51,5,6
-31.4436,151.3706,-31.4097,151.35,81,5,6
-23.1039,134.8514,-23.0603,134.8703,22,5,6
-22.5567,149.3861,-22.5189,149.4411,24,5,6
-22.0303,149.4089,-21.9781,149.4194,31,5,6
-22.595,149.4,-22.5914,149.4547,22,5,6
-22.4594,149.3683,-22.4361,149.4242,25,5,6
-22.3614,149.3367,-22.3667,149.3633,28,5,6
-22.5675,149.3967,-22.5272,149.4658,22,5,6
-22.3203,149.3211,-22.3333,149.3422,23,5,6
-22.2511,149.3708,-22.2411,149.4208,20,5,6
-22.4436,149.3319,-22.4136,149.3783,28,5,6
-22.1869,149.3742,-22.1733,149.4114,16,5,6
-22.2811,149.3517,-22.2947,149.3686,19,5,6
-41.6792,148.0689,-41.5969,148.0569,11,5,6
-41.6639,148.1497,-41.6575,148.2831,55,5,6
